2.023179313030171612e-04
5.414684535288491604e-04
6.381100756327803825e-02
3.244851849091015539e-02
1.269886911891188533e-02
6.820000000000002449e-02
2.668763620785528541e-06
2.126660350142471709e-03
4.226606879155160503e-04
8.789537828555359566e-05
3.162277660168431221e-09
3.683919308077021268e-03
7.876079821454063268e-05
2.730927111203781390e-11
8.433189426166634218e-07
5.444924417254911304e-11
1.247360121925493110e-16
2.654397988688476389e-09
1.828210636191493570e-08
2.642568362851856179e-04
2.509371809820637204e-08
7.935330415251967131e-04
2.045914393186592870e-07
2.575653619938008928e-04
4.322978342185817711e-05
4.979511371218008694e-05
3.160508063591537486e-08
4.783622530422238916e-05
4.073806673762385374e-06
2.226071958258743540e-05
1.814937364740767023e-05
7.330961057504665053e-06
4.985756759858389258e-06
1.960399055603760868e-07
6.955758331690607417e-05
6.491491378354691819e-04
6.759012789217824810e-07
2.569704992055625494e-04
3.629804779883031036e-06
1.384221884118033924e-03
1.517769114559641107e-06
4.544697504417371148e-04
6.130628246065837312e-07
3.236496607102538328e-04
1.712901973702682018e-05
5.143648626595641543e-05
3.408738895579095391e-04
2.392726210538003557e-04
2.246276332330543197e-04
5.248074602497647712e-06
